_time,host,source,sourcetype,index,_bkt,_cd,_indextime,_raw,_serial,_si,_sourcetype,_subsecond,linecount,splunk_server
2025-09-19T06:22:47.585+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95062,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.585, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/__pycache__/discovery.cpython-39.pyc"", isdir=0, size=4966, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",621,7690760a2162; _audit,audittrail,.585156,1,7690760a2162
2025-09-19T06:22:47.575+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95053,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.575, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/__pycache__/device.cpython-39.pyc"", isdir=0, size=3738, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",622,7690760a2162; _audit,audittrail,.575760,1,7690760a2162
2025-09-19T06:22:47.566+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95044,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.566, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/__pycache__/auth.cpython-39.pyc"", isdir=0, size=2878, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",623,7690760a2162; _audit,audittrail,.566409,1,7690760a2162
2025-09-19T06:22:47.556+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95035,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.556, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=223, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:24 2025"", mode=""rw-------"", hash=]",624,7690760a2162; _audit,audittrail,.556905,1,7690760a2162
2025-09-19T06:22:47.446+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95024,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.446, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/__pycache__/sharedlib_sodium_client.cpython-39.pyc"", isdir=0, size=4442, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",625,7690760a2162; _audit,audittrail,.446081,1,7690760a2162
2025-09-19T06:22:47.436+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95014,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.436, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/__pycache__/pysodium.cpython-39.pyc"", isdir=0, size=57492, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",626,7690760a2162; _audit,audittrail,.436548,1,7690760a2162
2025-09-19T06:22:47.424+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:95004,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.424, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/__pycache__/errors.cpython-39.pyc"", isdir=0, size=1214, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",627,7690760a2162; _audit,audittrail,.424134,1,7690760a2162
2025-09-19T06:22:47.414+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94994,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.414, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/__pycache__/__init__.cpython-39.pyc"", isdir=0, size=344, gid=41812, uid=41812, modtime=""Fri Sep 19 06:09:25 2025"", mode=""rw-------"", hash=]",628,7690760a2162; _audit,audittrail,.414502,1,7690760a2162
2025-09-19T06:22:47.303+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94984,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.303, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlibs/libsodium.so"", isdir=0, size=2197800, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",629,7690760a2162; _audit,audittrail,.303420,1,7690760a2162
2025-09-19T06:22:47.293+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94974,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.293, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlibs/libsodium.dylib"", isdir=0, size=796608, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",630,7690760a2162; _audit,audittrail,.293599,1,7690760a2162
2025-09-19T06:22:47.284+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94964,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.284, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlibs/libsodium.dll"", isdir=0, size=317256, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",631,7690760a2162; _audit,audittrail,.284282,1,7690760a2162
2025-09-19T06:22:47.272+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94954,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.272, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlibs/libsodium.def"", isdir=0, size=29313, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",632,7690760a2162; _audit,audittrail,.272697,1,7690760a2162
2025-09-19T06:22:47.263+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94944,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.263, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlibs/libsodium.aarch64.dylib"", isdir=0, size=290544, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",633,7690760a2162; _audit,audittrail,.263475,1,7690760a2162
2025-09-19T06:22:47.250+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94934,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.250, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sodium/sodium_server_pb2.py"", isdir=0, size=46801, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",634,7690760a2162; _audit,audittrail,.250587,1,7690760a2162
2025-09-19T06:22:47.241+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94924,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.241, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sodium/__init__.py"", isdir=0, size=0, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",635,7690760a2162; _audit,audittrail,.241293,1,7690760a2162
2025-09-19T06:22:47.230+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94915,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.230, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sodium"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Thu Apr 24 15:27:00 2025"", mode=""rwxr-xr-x"", hash=]",636,7690760a2162; _audit,audittrail,.230503,1,7690760a2162
2025-09-19T06:22:47.221+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94906,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.221, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlibs"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Thu Apr 24 15:27:00 2025"", mode=""rwxr-xr-x"", hash=]",637,7690760a2162; _audit,audittrail,.221477,1,7690760a2162
2025-09-19T06:22:47.211+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94896,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.211, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/sharedlib_sodium_client.py"", isdir=0, size=3573, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",638,7690760a2162; _audit,audittrail,.211476,1,7690760a2162
2025-09-19T06:22:47.202+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94887,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.202, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/pysodium.py"", isdir=0, size=100010, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",639,7690760a2162; _audit,audittrail,.202110,1,7690760a2162
2025-09-19T06:22:47.192+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:94878,1758262967,"Audit:[timestamp=09-19-2025 06:22:47.192, user=n/a, action=add,path=""/opt/splunk/etc/apps/splunk_secure_gateway/lib/cloudgateway/private/sodium_client/errors.py"", isdir=0, size=519, gid=41812, uid=41812, modtime=""Thu Apr 24 15:26:52 2025"", mode=""rw-r--r--"", hash=]",640,7690760a2162; _audit,audittrail,.192486,1,7690760a2162
